contract_id;ticket_start_date;ticket_end_date;ticket_type
859863290733;2012-03-06;2014-08-17;technical support
754375115987;2015-12-02;2018-06-03;billing
912267865602;2013-08-28;2018-01-03;upgrade
699572432546;2018-04-25;2018-06-14;billing
700190390512;2011-10-09;2017-05-25;technical support
088605175918;2017-10-09;2018-04-17;technical support
540867345347;2018-07-24;2018-11-08;billing
334412078320;2017-05-23;2017-06-02;billing
496957472384;2018-02-24;2018-11-13;billing
187733256100;2018-07-06;2018-12-05;technical support
386785237573;2013-09-22;2014-09-29;technical support
573132358039;2012-10-06;2017-01-13;technical support
888802091821;2018-01-13;2018-01-23;billing
776050723836;2018-10-12;2018-11-22;billing
913033505921;2017-09-27;2017-12-19;billing
360214632107;2014-08-11;2018-10-20;technical support
644261287474;2018-02-21;2018-04-26;billing
430254473099;2016-05-13;2018-09-27;billing
272007804010;2018-10-17;2018-11-28;billing
989890245563;2017-11-15;2018-11-30;technical support
472153833575;2014-01-24;2016-01-11;upgrade
839611731130;2018-08-22;2018-11-28;billing
804453312694;2017-07-04;2017-08-24;technical support
737503463073;2013-03-10;2018-12-24;billing
978833971289;2018-01-30;2018-11-22;technical support
289516006266;2018-04-21;2018-12-01;technical support
025418702544;2017-01-22;2018-06-02;technical support
750292642640;2017-09-03;2018-01-13;technical support
743348839323;2014-03-25;2015-01-16;billing
164274387366;2018-11-13;2018-11-22;technical support
349940524828;2014-03-16;2015-03-22;technical support
818525298169;2016-07-24;2018-02-12;billing
577330236888;2018-09-08;2018-09-15;billing
665826008948;2014-10-16;2017-10-08;billing
441661684611;2017-05-29;2017-06-01;technical support
152782408000;2018-02-06;2018-11-26;technical support
384269693573;2016-11-08;2018-09-01;technical support
023860712778;2015-07-08;2018-11-03;technical support
343955791999;2018-11-02;2018-11-08;technical support
371000647239;2017-11-11;2017-11-18;billing
754587132537;2018-10-02;2018-12-10;technical support
923114117150;2018-03-30;2018-09-26;technical support
881891071171;2018-08-18;2018-12-08;technical support
810280466560;2017-10-28;2018-10-20;technical support
516437720046;2017-04-21;2017-07-25;technical support
352646577853;2015-07-16;2018-09-15;technical support
512852803974;2013-02-28;2014-12-05;billing
582395813268;2017-08-08;2017-10-20;billing
741036044399;2015-12-21;2016-01-27;technical support
809619194186;2018-10-18;2018-10-25;technical support
979227810521;2015-02-06;2015-12-27;technical support
404890717844;2016-11-06;2018-06-11;technical support
002914839229;2016-10-07;2017-01-22;billing
274288233698;2012-04-12;2018-03-25;technical support
319103643067;2018-03-02;2018-09-20;technical support
759476808493;2017-10-27;2018-12-12;technical support
286925619701;2015-01-14;2017-07-21;technical support
132605396447;2015-01-19;2018-09-21;technical support
046211006897;2017-05-17;2018-10-30;upgrade
112228758137;2011-08-18;2018-10-25;technical support
799771485517;2016-03-02;2016-07-23;technical support
205345024487;2015-08-14;2017-02-13;technical support
575754068641;2017-09-22;2017-12-10;technical support
896952530403;2017-12-10;2018-08-11;technical support
063744181892;2016-09-28;2017-11-28;upgrade
769501367169;2015-01-09;2015-07-18;billing
834027988872;2018-02-15;2018-06-22;technical support
765411540174;2016-10-13;2018-03-20;technical support
369134869649;2014-02-18;2015-03-31;billing
059795120310;2015-08-03;2018-10-18;billing
035999730242;2014-05-13;2015-01-01;technical support
589743870151;2016-09-20;2018-07-01;technical support
688506287879;2017-03-11;2018-04-10;technical support
798482747858;2014-10-04;2016-07-10;billing
919055794301;2018-01-05;2018-11-06;billing
626144682603;2015-01-02;2016-09-30;upgrade
259211520178;2018-07-11;2018-08-28;technical support
934623634778;2016-10-22;2017-04-25;technical support
599187168059;2018-11-12;2018-12-20;technical support
500164117851;2014-06-21;2018-10-20;technical support
229479370313;2017-02-25;2017-08-14;technical support
975087608162;2014-04-19;2015-09-04;technical support
860832732649;2018-06-16;2018-09-03;technical support
713598862938;2015-04-19;2016-01-26;billing
058487778755;2018-04-27;2018-11-16;billing
265559251208;2017-09-05;2018-08-05;upgrade
853189267490;2018-08-18;2018-11-02;technical support
971687742400;2017-04-05;2018-09-25;billing
954513824435;2017-03-06;2018-05-23;technical support
130901681801;2016-08-23;2018-02-22;technical support
485950487879;2018-04-28;2018-04-29;technical support
557909535056;2017-04-16;2018-04-24;technical support
330083598755;2014-08-21;2014-12-24;technical support
660211523950;2017-11-14;2018-03-08;technical support
854174566747;2017-04-02;2017-06-23;billing
565972870179;2017-09-26;2018-10-01;technical support
069101035537;2011-05-16;2016-05-07;upgrade
220436518401;2011-11-17;2012-02-14;technical support
952282121301;2016-10-12;2017-08-06;technical support
283331549979;2017-08-31;2017-12-27;technical support
846035578154;2018-03-23;2018-03-27;billing
373996763423;2016-12-07;2017-12-06;technical support
106283903236;2018-09-27;2018-12-10;billing
649195955541;2012-06-15;2018-08-19;upgrade
112784149908;2018-08-25;2018-11-05;technical support
238668634871;2012-10-14;2016-04-16;technical support
098124658197;2015-12-02;2018-10-14;technical support
699386076929;2017-10-30;2017-11-22;billing
192982603023;2017-05-31;2018-02-17;technical support
128423708932;2017-11-24;2018-07-15;billing
297068773604;2016-11-17;2018-12-06;technical support
102104122076;2018-07-25;2018-07-25;technical support
078793728839;2017-10-16;2018-11-18;billing
477115485688;2014-04-16;2015-01-21;technical support
484822268250;2017-05-11;2017-11-30;technical support
930638844003;2016-10-11;2018-06-01;technical support
440088388734;2015-07-16;2015-10-22;upgrade
047297134386;2017-05-15;2018-02-15;technical support
517096696863;2017-08-10;2018-10-02;technical support
511634409794;2016-09-10;2017-04-10;billing
193688942310;2018-08-02;2018-12-04;upgrade
376716561487;2016-05-31;2018-04-27;technical support
463363594254;2018-09-13;2018-11-09;billing
834720981441;2014-10-08;2014-12-14;technical support
596268940194;2017-04-30;2018-10-17;technical support
121395249146;2014-08-05;2015-04-04;technical support
232858235958;2016-11-30;2017-04-10;technical support
440140762606;2018-11-23;2018-12-23;technical support
942186703576;2018-04-06;2018-12-01;technical support
372258536170;2013-12-31;2014-07-03;billing
300818476697;2018-09-18;2018-12-19;billing
922299883679;2018-06-06;2018-10-19;billing
444466844722;2015-04-19;2016-12-27;technical support
689730347489;2018-04-08;2018-04-10;billing
629657864143;2017-10-14;2017-12-26;technical support
968539968694;2017-11-17;2017-12-06;technical support
683813386785;2017-04-08;2018-04-02;billing
010220350833;2018-10-26;2018-11-08;technical support
762115860379;2015-04-30;2017-10-02;technical support
150322940922;2018-12-23;2018-12-26;billing
331674153583;2013-06-18;2015-07-18;technical support
760458554619;2018-02-10;2018-04-27;technical support
261212519116;2018-03-15;2018-04-26;technical support
525965487929;2018-04-08;2018-12-14;technical support
436677242803;2015-09-28;2018-04-06;technical support
516437720046;2017-12-25;2018-01-16;technical support
900748693822;2013-05-11;2017-07-21;billing
590436684111;2018-05-16;2018-07-27;billing
571322590532;2017-05-03;2017-10-05;technical support
835161062469;2013-12-28;2017-07-04;billing
880800622007;2018-08-08;2018-09-18;technical support
576863677602;2017-12-31;2018-01-29;technical support
285897262598;2017-12-29;2018-02-28;technical support
154569545483;2016-06-28;2018-07-18;technical support
675455048466;2016-07-21;2016-09-07;technical support
795865107106;2018-09-03;2018-10-10;technical support
642962897353;2016-11-29;2018-08-24;technical support
359853101306;2012-06-19;2013-03-21;technical support
458186818340;2014-08-04;2017-12-17;billing
940023597230;2016-01-23;2017-09-08;billing
529819417771;2018-11-09;2018-11-19;technical support
200654944450;2013-02-08;2014-07-13;billing
754478616734;2012-12-15;2015-06-20;technical support
492695632601;2017-07-21;2018-07-23;upgrade
414762161134;2015-02-10;2018-02-05;billing
300356057269;2015-06-14;2018-01-15;technical support
841257401582;2014-05-17;2017-10-05;technical support
077563807838;2015-06-27;2018-08-29;upgrade
763654562621;2014-10-30;2017-11-13;technical support
424501022497;2016-11-13;2017-05-08;technical support
549772065026;2018-01-12;2018-09-24;technical support
381738047966;2011-12-08;2013-04-12;billing
336865133351;2017-11-02;2018-03-24;billing
621167594480;2018-11-04;2018-11-29;technical support
595891698564;2017-03-11;2017-09-25;billing
319758675312;2015-11-14;2018-01-10;technical support
214748711653;2015-09-10;2018-04-20;billing
600680488122;2017-11-30;2018-05-08;technical support
575894875403;2017-08-07;2018-12-02;technical support
340558315571;2016-02-21;2016-06-09;billing
181451264965;2013-06-14;2018-04-27;technical support
947850654734;2015-07-23;2018-06-18;billing
651727599760;2013-02-05;2018-07-13;technical support
619325544759;2015-07-12;2018-09-22;technical support
682792298860;2018-03-31;2018-09-12;billing
228223981147;2013-12-01;2017-05-05;technical support
691118470765;2018-08-01;2018-11-07;billing
218920528767;2013-09-08;2013-12-22;technical support
643607977204;2018-06-21;2018-09-25;technical support
527348733765;2018-02-14;2018-05-04;technical support
208210622070;2015-10-04;2017-11-27;technical support
336736024739;2017-04-14;2018-02-28;technical support
354082877227;2018-06-04;2018-07-17;upgrade
425239508555;2017-12-27;2018-01-15;technical support
177751737827;2018-10-10;2018-12-04;technical support
975708114258;2016-10-31;2017-12-04;technical support
072865987931;2018-08-15;2018-12-18;technical support
865838313240;2014-11-22;2018-05-01;technical support
375998460367;2018-09-08;2018-12-30;technical support
329492449669;2018-08-16;2018-11-05;billing
987468512462;2015-05-15;2018-12-08;billing
270316144137;2016-03-18;2018-09-06;technical support
583286360000;2017-04-11;2018-10-22;upgrade
817756504907;2018-12-08;2018-12-25;billing
667663210240;2014-02-12;2015-02-12;billing
139938517353;2016-08-03;2017-05-01;technical support
712070437853;2018-05-20;2018-06-24;technical support
889407298982;2018-03-29;2018-09-24;technical support
897069928019;2018-08-05;2018-09-26;upgrade
736529183989;2017-02-12;2017-03-21;billing
530948765910;2017-07-15;2017-08-19;technical support
352674065094;2016-01-28;2017-07-01;technical support
183198361921;2018-02-06;2018-07-05;billing
412392375981;2018-10-02;2018-10-30;technical support
712296484591;2018-05-22;2018-08-05;upgrade
240887670158;2017-11-19;2018-09-01;upgrade
737815948840;2014-12-30;2015-04-09;billing
612934020142;2018-01-04;2018-03-29;billing
970524970896;2018-04-14;2018-10-12;technical support
669746916757;2012-10-28;2013-04-09;technical support
155198419703;2012-01-23;2016-02-21;technical support
005867002672;2016-09-10;2018-11-07;technical support
661345008464;2018-05-26;2018-06-07;technical support
587644638882;2017-09-17;2017-10-15;billing
290430450440;2017-12-01;2018-10-01;technical support
610687223110;2017-06-20;2018-09-21;billing
873362765860;2013-12-10;2015-07-12;technical support
766058864345;2017-10-20;2018-07-14;technical support
622701252143;2012-03-31;2015-08-20;technical support
605301688668;2018-11-01;2018-12-08;technical support
627536259294;2015-03-19;2015-07-06;technical support
419228523300;2014-05-17;2017-11-26;technical support
322328548361;2014-08-22;2015-10-20;technical support
139083776901;2016-11-06;2018-02-10;billing
178363082641;2018-06-26;2018-10-24;technical support
624951358962;2015-05-29;2016-06-27;billing
098579097516;2017-11-04;2018-03-07;technical support
421470111752;2015-10-12;2017-12-18;billing
811670234216;2011-08-23;2015-10-20;technical support
278987864197;2018-06-03;2018-08-08;billing
110328933275;2012-06-24;2012-07-27;technical support
377396794906;2016-04-20;2016-04-29;technical support
218743537595;2016-10-27;2018-11-05;technical support
511159527540;2018-03-05;2018-04-08;technical support
733793888574;2012-01-09;2014-05-17;billing
814420851176;2018-02-09;2018-11-16;technical support
640229734501;2017-06-02;2018-10-26;technical support
069341126451;2018-01-07;2018-10-08;billing
090503774096;2018-08-29;2018-09-21;technical support
267676051208;2016-06-05;2018-01-08;technical support
087631924644;2014-10-29;2018-05-21;technical support
244133379955;2018-04-26;2018-06-16;billing
251899746556;2015-10-09;2018-02-15;billing
079234007518;2018-05-31;2018-08-16;billing
765725524899;2016-10-21;2018-07-06;technical support
184416233070;2018-06-17;2018-08-24;technical support
376348551126;2015-08-06;2016-08-07;billing
377876317048;2017-08-03;2018-02-10;technical support
434077676681;2017-01-23;2017-05-21;technical support
583487172506;2013-01-17;2018-11-19;billing
506142348866;2017-01-17;2017-01-18;billing
162024169368;2017-12-26;2018-01-05;billing
029104825295;2018-03-11;2018-11-07;technical support
851370452105;2013-05-21;2014-09-28;billing
038839668368;2017-06-22;2018-01-10;billing
978856166850;2016-08-31;2018-12-11;technical support
927820028645;2015-07-24;2018-05-17;technical support
216995825953;2015-12-31;2018-11-25;billing
038069838613;2012-11-11;2016-01-20;technical support
477889486378;2017-04-27;2018-06-08;billing
759213948852;2016-03-31;2018-10-05;technical support
256487872476;2017-08-04;2018-11-11;technical support
329514730090;2015-05-29;2015-11-07;billing
339321892743;2014-07-09;2018-09-30;technical support
020504565888;2018-02-17;2018-07-11;technical support
584199341725;2014-08-16;2016-09-08;technical support
954513824435;2018-04-30;2018-07-23;technical support
527781261763;2018-02-22;2018-11-26;technical support
299005720039;2017-06-28;2018-05-20;billing
699211551787;2018-07-13;2018-11-13;technical support
923077378711;2015-08-24;2017-03-24;upgrade
280913917096;2012-02-01;2017-07-21;technical support
371256712552;2017-10-02;2018-09-10;technical support
862864757959;2018-10-24;2018-12-26;technical support
661286936593;2016-05-22;2016-12-20;technical support
188678164710;2014-01-27;2014-06-20;technical support
932436336972;2017-09-25;2017-10-01;technical support
010093647709;2012-09-19;2017-08-06;technical support
870874715629;2018-09-19;2018-10-30;technical support
331227990295;2018-12-04;2018-12-27;technical support
724311355845;2017-06-27;2018-07-14;technical support
931336252065;2017-12-19;2018-11-01;technical support
424031866916;2017-03-18;2018-09-11;technical support
390484687281;2014-12-15;2017-07-12;upgrade
579146580112;2017-12-08;2018-06-06;technical support
292933714370;2018-04-21;2018-06-21;technical support
063089540167;2014-08-23;2014-10-18;billing
918101503597;2017-06-14;2018-10-31;technical support
603253026299;2018-08-03;2018-11-10;technical support
695422479104;2013-10-31;2014-05-15;technical support
535652273959;2018-06-03;2018-07-26;billing
928605542372;2018-07-26;2018-09-15;technical support
712923559861;2018-01-08;2018-04-06;billing
